24,10,False,2596,4245,416.3875118204195,0.8020,[939, 37, 971, 26, 623]
25,10,False,2755,4469,429.6156421733268,0.7797,[941, 49, 971, 13, 781]
26,10,False,2643,4751,424.16298754134596,0.8024,[937, 29, 971, 17, 689]
27,10,False,2705,4939,428.30970103419327,0.7917,[938, 35, 971, 15, 746]
28,10,False,2745,5215,427.79060298234697,0.7792,[932, 42, 971, 20, 780]
29,10,False,2744,5521,427.87867439263664,0.7797,[925, 37, 971, 23, 788]
30,10,False,2778,5751,436.10393256653856,0.7849,[918, 38, 971, 10, 841]
1,10,True,975,0,0.0,0.0000,[195, 195, 195, 195, 195]
2,10,True,1856,0,21.830254235807697,0.0588,[390, 343, 389, 346, 388]
3,10,True,2255,2,136.77865330525813,0.3033,[582, 283, 583, 289, 518]
4,10,True,2755,42,214.65134520892246,0.3896,[746, 264, 777, 326, 642]
5,10,True,3055,85,260.84554816979335,0.4269,[812, 266, 971, 385, 621]
6,10,True,3164,202,261.5388307689701,0.4133,[823, 250, 971, 429, 691]
7,10,True,3272,279,256.059836756958,0.3913,[840, 256, 971, 482, 723]
8,10,True,3409,335,269.09730582077555,0.3947,[882, 235, 971, 523, 798]
9,10,True,3629,325,278.2649097532781,0.3834,[975, 265, 985, 553, 851]
10,10,True,3677,398,310.76267472140216,0.4226,[1100, 288, 992, 463, 834]
11,10,True,3746,469,320.713828825637,0.4281,[1164, 287, 1010, 505, 780]
12,10,True,3563,700,380.904502467482,0.5345,[1253, 223, 1008, 387, 692]
13,10,True,3773,792,394.40922910094287,0.5227,[1349, 226, 1022, 493, 683]
14,10,True,3928,793,389.96184428736103,0.4964,[1363, 229, 1028, 545, 763]
15,10,True,3915,1324,442.40660031242754,0.5650,[1417, 142, 1032, 469, 855]
16,10,True,4051,1231,432.08489906498704,0.5333,[1477, 190, 1039, 589, 756]
17,10,True,3703,1840,528.1399814443137,0.7131,[1550, 96, 1100, 309, 648]
18,10,True,3431,2570,467.45369824186866,0.6812,[1248, 88, 1153, 238, 704]
19,10,True,3266,2680,442.6458629649667,0.6777,[1079, 57, 1195, 267, 668]
20,10,True,3361,2286,304.39342962685646,0.4528,[958, 175, 1022, 568, 638]
21,10,True,3068,3019,414.9508886603329,0.6763,[1081, 48, 1041, 242, 656]
